uuid,dir_path,typosquatting_list,3rd_party_hits,domain_length,name_presence,form_presence,number_links,number_empty_links,number_links_domain,latitude,longitude,red_value_screenshot,green_value_screenshot,blue_value_screenshot,red_value_favicon,green_value_favicon,blue_value_favicon,hash_screenshot,hash_favicon,similarius_sim,malicious,company_site
b61f1ec9-327e-4484-83b7-8fc5d2176423,../other/2024-08-27T12:26:29.709549,0,0,18,0,1,687,590,85,38,-97,70,64,12,98,52,34,115011695041062709669389802492846293761603468607025462852728878809209841170104,25891241208271921417032414579567874833885331882645814933736117886961293125271,0,2,0
0b0ed242-4735-4765-b1cd-30eb8ac55dc8,../other/2024-08-27T12:30:04.547479,0,0,16,0,1,86,0,51,46,2,100,33,56,239,0,0,106325364335098547929534083647214665168984094073597944685649552455010506528827,45899358010699882656777993476002151392877677857453442351369955925974282526673,19,2,0
d7cd8e3a-3903-457b-94b4-e4248e7a66a4,../other/2024-08-27T12:35:08.998075,0,0,11,0,1,125,47,1,60,100,4,3,7,83,94,0,40787966682724774923217325197199199362747455201591323767242895996967934225567,105589850050442064010857906874419055056100510361014890765210919708189776929989,0,2,0
0027d8ac-9e66-4f3d-8eca-5c810a7ff620,../other/2024-08-27T12:36:53.281676,0,0,16,0,0,76,0,2,38,-97,56,0,176,238,0,0,53660201113459883282930078990189911019297712224680031506365709588709985647482,41357564195818399567194824441609366137197125978066247052996677135596395276423,2,2,0
392e259d-15c1-47e8-bdbd-4fa7084b49e0,../other/2024-08-27T12:31:41.346973,0,0,19,0,0,4,0,0,38,-97,5,0,21,0,0,0,68147404942822179274969885837724636389022451682411408079474353567481032455293,0,1,2,0
d9785221-dd18-4238-9d62-949fb5d42585,../other/2024-08-27T12:25:15.286215,0,0,13,0,0,0,0,0,38,-97,0,0,0,0,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,84109525271948890283047139757781223903176157084644216859948187176972553480933,0,2,0
4d191321-b2f9-4dca-be8d-1508612b8381,../other/2024-08-27T12:35:56.709566,0,0,17,0,1,392,238,40,38,-97,162,51,8,86,0,0,87862363342987602243089229134922576889413557210040668820891971413887730817389,50112959231124892808523334906932349365766655469781582855895652788578057278433,0,2,0
090a4ace-ee29-4bd7-860c-116e04b984a0,../other/2024-08-27T12:27:36.304795,0,0,13,0,0,13,0,15,38,-97,40,20,184,0,0,256,36826607062120726493278819923249984551728548347478755328095875191937648262760,102011449332184401094797269539324709594759659992342172052731332396876070575508,0,2,0
dd653dfc-566e-4a8a-866a-6e69c60be4b5,../other/2024-08-27T12:37:52.241564,0,0,15,0,1,103,0,0,46,25,183,3,17,0,0,0,97678998249156106190239043884767247946904127731172188493834712726145424360612,34509023221651780629779013972107244731630021471167640989237244578963742841526,0,2,0
2adeeac3-ba0c-4f9e-b06a-70a1641e71e1,../other/2024-08-27T12:31:22.718689,0,0,18,0,1,71,0,1,38,-97,131,23,58,0,0,0,33780832306669447608964555417131062434563454557860151337768750307859715228178,29489377243299990684943525350626938596212564001729935868135524800095477964346,2,2,0
386b3143-d8d5-4076-ab62-111864557e74,../other/2024-08-27T12:29:37.329878,0,0,16,0,0,105,0,8,38,-97,53,10,45,0,0,0,11059272152155620977655388152253126999689755440153477945182088549565303263339,0,0,2,0
0a2f1d1e-0869-423c-b1c9-bb1e2bab7159,../other/2024-08-27T12:26:11.608680,0,0,19,0,1,354,3,59,38,-97,82,76,35,74,0,0,20099140322006371042916039873391469296509444870128842100889050803408858775239,57106951202599557253264624563981975012238872194287604105177300013565869608110,1,2,0
47c34eb2-3d74-4af1-90b2-0ebfc6815373,../other/2024-08-27T12:26:24.609433,0,0,14,0,0,0,0,0,38,-97,0,0,0,0,0,0,44127183547911761544032263294877581004583324990465696838498636600690109706505,0,0,2,0
f7ce37d5-cfe9-49fd-8308-16fced888e6a,../other/2024-08-27T12:38:33.974077,0,0,12,0,1,87,4,13,38,-97,84,61,30,89,0,0,15834705479131599136393868960689107582873903666538277767042344519590156584675,54179492163097066890396022178133478404200133690698834867835102828722578324109,1,2,0
a4e3e62d-ac5b-479c-9df1-17e17731c2e0,../other/2024-08-27T12:31:19.182440,0,0,15,0,0,0,0,0,38,-97,0,0,0,0,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,53950337674328551901114283472881071909927745815801405647177818129098514487266,0,2,0
ec58f162-ae33-40de-aeac-097d225903b4,../other/2024-08-27T12:36:40.760342,0,0,10,0,1,555,2,133,38,-97,209,7,32,245,1,5,64012172095368551819122810343091977541911622643905034084855148902890587958835,23264883345649099404053778243953117761325671727510532977284311969250925526736,0,2,0
09f75175-025f-4c96-8c36-8e5dd06c48d2,../other/2024-08-27T12:36:52.885417,0,0,9,0,0,0,0,0,-41,174,1,13,217,0,0,0,20733769333847277614694669287705250450900058642484021051682857669540195250100,0,0,2,0
2be67688-7fe2-4a71-8d05-f1efc772b1d4,../other/2024-08-27T12:25:15.321010,0,0,8,0,0,10,0,2,38,-97,17,0,70,38,7,0,1516004002975410269680027089411962898014811591942749571053614613973703787095,60420598100843055965741738779601388300760530977918554622303003773909188828234,0,2,0
5e7d6643-6d55-4725-9af1-aa60ac163f85,../other/2024-08-27T12:35:32.540957,0,0,13,0,1,297,4,293,38,-97,105,8,76,0,0,95,40341257987617862986727718116767464826922927990536373222504499625036516962983,112050070168991901871339071706298175930114051990527607809812135212832326407905,0,2,0
7325a9a5-30f7-4ddc-bb71-fc68ed2a74c5,../other/2024-08-27T12:25:26.001934,0,0,13,0,0,94,2,3,51,9,43,10,191,159,0,40,112903854516703480255838717616000386912789540520078947448400377747515875590833,1353638136114898098267637164264011999274583020097951341733708845615314000374,1,2,0
343074b7-dad8-4304-900d-9c67adb5119e,../other/2024-08-27T12:26:51.993488,0,0,16,0,0,0,0,0,-1000,-1000,0,0,0,0,0,0,109444907620995073848992524295398802594401495891799288877056772315296538642285,0,0,2,0
1fad393c-67e7-4ac7-a5c2-801eef595f50,../other/2024-08-27T12:27:06.542384,0,0,15,0,0,0,0,0,37,127.5,0,0,0,0,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,0,0,2,0
b1ae5fa8-96dd-4dcf-896d-a241b4e5b775,../other/2024-08-27T12:33:33.311047,0,0,7,0,1,192,3,7,60,100,95,17,80,80,0,0,6602194032429683878157070935030776926609916782533808653367789077240808580911,72951066170789530814617853954625089988525326763542258913076089533037519588376,0,2,0
25948087-4114-4ff0-98af-689fe2ebee6f,../other/2024-08-27T12:26:54.756904,0,0,17,0,0,34,0,2,36,138,35,16,124,0,0,0,52695784265134758505668090712741429686282989273475806796714175724916649618156,0,0,2,0
ee58d122-f206-4b4a-889f-186f8a2841d2,../other/2024-08-27T12:34:43.922415,0,0,12,0,1,12,4,3,38,-97,25,4,145,96,1,99,108907593189936880733147353759599944326903633275716253485359601402616037050396,25877179906102077796979631170090977705716930273114264238512221861549868100558,1,2,0
60e6629f-d5ec-49de-b768-6d69aae521c0,../other/2024-08-27T12:35:44.858121,0,0,12,0,1,217,0,217,52.5,5.75,14,2,101,9,3,242,26787366702045673287487995808700041315402373442454542981582045253580155133309,101022414653891440270231510522419412952045713330995464172506082813651540113909,1,2,0
a985a78d-c46f-4555-8c2d-1635218d4eaa,../other/2024-08-27T12:38:28.678735,0,0,16,0,1,254,0,244,38,-97,178,6,44,21,0,58,4895666188409364583965161505048339042715543544992732621006335948668614276037,25360358297924602103662959901793844420492342786115727642076927905981558607201,1,2,0
4298fe28-0abb-493b-91bf-8a8b7ad695f4,../other/2024-08-27T12:29:14.024409,0,0,17,0,1,64,0,8,52.5,5.75,122,22,49,0,0,0,66679528149988131645253789686548982548391114849732340433271845940575074538779,90460199206570426083330223068569153579114487387309941950851175562082593423783,0,2,0
908f5fc1-7088-4055-84d0-ba2c58a5ec4c,../other/2024-08-27T16:10:23.250512,0,0,17,0,1,301,0,72,35,105,154,7,21,250,0,0,58910710209144991018052898980761593116861788423875462500237708709297302287992,22635974930044301453475666221071119491097597284776764987671461380290922602112,11,2,0
f705d064-876e-49c7-a2ba-acb1b1102194,../other/2024-08-27T12:37:22.336165,0,0,23,0,1,142,7,6,38,-97,68,8,161,0,78,69,596309055127340365033787792302550659127942962578755606469558235147755729228,82164136521561819553958345253321892978581506066286407763324421366686564768266,0,2,0
43c2df8c-6363-4d75-b92e-d3ae4d602e36,../other/2024-08-27T12:36:24.721932,0,0,15,0,1,213,0,21,38,-97,75,7,49,0,0,156,113225263505006920526816459168797628039527130217197034162319141686886738156639,49234474083593929731874509746888940729965520697835388752649148699347842567847,0,2,0
30dabdbc-ac09-4a41-9b61-376a5d5f4024,../other/2024-08-27T12:35:47.340690,0,0,17,0,1,647,588,8,38,-97,12,3,225,234,3,1,78644814647441295947222607950196951881846804082253525796316114996269033696086,78395658545065495524648318682706643985270272337565508018549896905727500715534,0,2,0
6410104a-5a92-4d0c-b38e-043fccd2a134,../other/2024-08-27T12:31:28.152135,0,0,25,0,1,424,1,416,38,-97,132,7,10,213,2,0,809215949222895932744843072313679156437091484375559636923293923284984553092,433290505377279617118996526941176359945528493092754824238607697083179567994,1,2,0
8ab81fee-db46-47fa-88ad-1dd24b9e88f3,../other/2024-08-27T12:28:58.463105,0,0,20,0,1,883,690,207,38,-97,36,151,32,17,2,174,82919206019370421534661347975737005505369984848866293393614295231910061537325,105102282583548603895771017033041376165880851618505887872875687478818433018217,0,2,0
25c1489e-d547-44e7-be9a-8465fe5f9fe1,../other/2024-08-27T12:29:58.692892,0,0,15,0,1,201,1,189,38,-97,57,7,99,67,38,54,5233184934190663125813977767529729048526606640255875355079549264453449591447,44921806078685875171416323015573068482512178519048891796346824978884145921846,0,2,0
2ce3fac6-13e5-4728-9b7b-88806300493f,../other/2024-08-27T12:27:42.272810,0,0,17,0,1,2,0,1,54,-2,0,5,21,0,0,0,33950981671810207056651966528271861954534118347368356751617793359049523659601,0,1,2,0
494b4c18-e895-4316-8c0e-d68716fe4c1c,../other/2024-08-27T12:27:03.459319,0,0,18,0,1,209,5,9,38,-97,125,44,55,192,0,0,8170010416931200836128062652159060799536986467474566048887444499232637921889,102766588641222022326890078938048958229926116530682711642989084633462724549356,0,2,0
cf12a8ac-3a1f-4910-8307-4f0f96ea0bc7,../other/2024-08-27T12:27:37.032289,0,0,16,0,1,127,4,131,51,9,121,8,48,120,0,0,79254713040580708060736357960364245066571972562929398931134414617745439716199,5474965855204147371239157022464662562239640279180216800693666151093630764500,0,2,0
ca9fc59c-073c-4517-8770-71e89f27503d,../other/2024-08-27T12:31:25.367849,0,0,7,0,1,246,13,328,38,-97,81,2,74,10,0,246,74555202708984967836580258938087262631929106295959981681202449552728674611143,55609555379140622999146945369425156601169764410785501959633537625584266507821,1,2,0
2cc3d63e-5d3e-411c-9964-1e8b8cfac9be,../other/2024-08-27T12:26:30.706038,0,0,11,0,0,91,9,90,38,-97,105,7,84,74,0,108,38603769192728159734042855027103112650922183639250528166723458063629780398188,86387380281543047492000552105717632058813320915066533314847954234026227416388,1,2,0
1dce66e8-457b-4d7a-810c-54963fa2033d,../other/2024-08-27T12:29:20.726942,0,0,19,0,0,75,4,12,38,-97,70,7,118,119,40,84,56948216240830367055117385436865173652617896352003859409131836074403842283776,94425491296629498375934136339918230609454358958575040324848228741370206420215,0,2,0
d46339f6-9131-4510-a9c3-2923cc210b07,../other/2024-08-27T12:27:33.232690,0,0,14,0,1,229,50,144,38,-97,43,6,167,26,0,140,55120626169262913755345556166165895999480920195526117039995820990184534569869,97117803970699839632030804631606157905848315909373880257265821922175307753143,2,2,0
57706ef8-91e9-4989-b245-c607ebb89c5b,../other/2024-08-27T12:27:59.892754,0,0,17,0,1,166,2,69,35,33,95,4,33,0,0,6,106181350947943293826554465616911529132938079742672931915538030955826700319148,14057861740120232363575875639280678439996018695021654095389660229941370929034,0,2,0
f17d333f-ca28-4eb5-b7eb-e947d2bef942,../other/2024-08-27T12:33:45.970362,0,0,11,0,0,0,0,0,-1000,-1000,0,0,0,0,0,0,44689473848318661378539964289124746029535048451759190114877198130644751158577,0,0,2,0
3a78dbdf-dd15-47af-9a0b-f6a1aa0f1ac2,../other/2024-08-27T12:35:46.333300,0,0,19,0,1,100,8,55,38,-97,1,9,216,0,16,193,23639813513366819794938065946156382417707326374208204732650596963070545803618,12092258771308291516767994739622764434102126012322998154401469535835991634921,0,2,0
7b9600a0-346e-4579-a129-26ade6d9a502,../other/2024-08-27T12:35:19.786365,0,0,12,0,1,99,0,19,38,-97,152,4,54,167,0,0,66463510930494293465231656839572771735633624946576951627969891796185275388035,70904514126499403265603427470892016754656389114918700987887465712582684342558,2,2,0
f63684f6-93a1-42c2-b49b-a13b0d97874c,../other/2024-08-27T12:31:53.050967,0,0,27,0,1,217,0,71,38,-97,15,16,127,0,0,172,11097206174531819286657169550862781512910955259799680226188728488338403296550,27389786926162906065013833574621126452501860983278723057439197673371310664550,2,2,0
496fa316-f95c-42a0-982d-27483d913139,../other/2024-08-27T12:27:52.631773,0,0,18,0,0,1,0,1,60,100,33,8,48,0,0,246,110381712815430693081008595723485858975736318363895450032844604701471028708990,87565652691506420811165951979413913769715993489229354880420029873455968583275,0,2,0
f68651f1-fe5a-485a-8b97-85033e28fa8d,../other/2024-08-27T12:27:16.879218,0,0,18,0,1,223,8,118,38,-97,38,12,175,0,0,246,101930017581217127612555148928932372406140979666957867318418461624518689417188,6624487939611223099871666373138760482358763617061919441637573355934909963709,1,2,0
bd37bcb1-8993-4659-a8e9-8302e9799e08,../other/2024-08-27T12:38:27.230000,0,0,15,0,1,236,5,31,27,30,142,17,45,140,6,0,88149226504107587081426304780560202226267570718520458503751945132993904184294,106275273661840966493627157501817873130941498306184141013394652339039439112508,0,2,0
e920767b-d0cb-45a0-8cf4-d7b895c15772,../other/2024-08-27T12:33:30.710966,0,0,13,0,1,82,1,44,38,-97,52,13,182,120,11,30,67660410472768409971486762636598811465895063444021539964409357174132133919701,30928438145694999706944395885204064253646258631614726038743078523060960303089,0,2,0
8d900e39-e830-456e-90c2-1dfc4231ad7e,../other/2024-08-27T12:27:01.977968,0,0,14,0,0,57,0,25,38,-97,21,0,214,4,0,220,74557188317136797781160239014669066704561725108857001800776251780783622292533,5597936760765598828661144876734345014511028588608634434058433366259536214477,1,2,0
f2107be3-233d-4118-ada4-06d15499f915,../other/2024-08-27T12:38:35.046524,0,0,14,0,1,20,0,0,38,-97,4,3,177,0,174,82,71229109514172709330906232151928826786251325076282440690986450792894622168422,103211329997985603594588294023923984399557229243265802883041214516165828079856,1,2,0
2f2f3235-0247-4fc5-b6ab-3f461a4c5242,../other/2024-08-27T12:37:47.582930,0,0,7,0,1,76,0,41,38,-97,113,57,19,0,174,0,27401797072828297499079174864700510288624757730507527272757739253252498509931,19662803106714822189036557219614456610033100415167216001404454242313672558520,0,2,0
d49f6b67-edad-4bd0-92d9-cc95d47235a2,../other/2024-08-27T12:27:38.437801,0,0,11,0,1,181,1,48,56,10,42,75,59,0,232,0,89441579728448091633978965866942857228332165550830064413724739178965330879396,33315263103013243469269706035723836205619794312386110416201619027280550443569,1,2,0
ec378bd5-b867-4509-b9f9-c3667dcc5d94,../other/2024-08-27T12:36:59.375532,0,0,23,0,1,668,576,108,38,-97,33,6,138,90,22,51,104924993247665235906723232583995889039938234541053952642571690825106764809512,23326048709080443266723806540787937088569670810260922152079050067940711196428,0,2,0
02ba9dfa-385e-4fa5-a6f7-bb41e26c695d,../other/2024-08-27T12:29:41.516281,0,0,18,0,0,0,0,0,38,-97,0,7,2,0,0,0,32383759739778688558358870228019439189585458207964334535147174607812213515555,0,4,2,0
12edb9cf-02e0-4097-b331-afcd4c002c6d,../other/2024-08-27T12:37:38.492239,0,0,22,0,0,16,1,1,38,-97,23,4,57,69,7,180,91712285012744464061765980639454438893165640276643623801331806245415344431209,79733831862990163923690310100940676646561981500495857608383450245955733113609,0,2,0
a0386a4f-73e1-4919-b135-7bdc3dc9de28,../other/2024-08-27T12:26:42.796469,0,0,20,0,1,389,28,390,38,-97,23,2,21,254,2,0,4633594247345403007436824393977894165321939507036637676014393217402879768485,26728046516412476980978702798312912414530548451472106878854509417720412739998,0,2,0
36636143-cd59-449b-b518-e27e1befb491,../other/2024-08-27T12:27:22.783389,0,0,6,0,0,157,2,91,38,-97,60,96,48,0,226,0,66937669869675683382826218526010436274041823017146282467214616263966644791286,74648644054939650747357053320213477464358593046335684935761409779570788965015,0,2,0
bb450920-0cd2-43cf-aea9-8114852a54dd,../other/2024-08-27T12:36:47.494097,0,0,12,0,1,101,0,7,38,-97,168,10,9,0,0,0,105650931773410297946699302756967147190686668130420249849351045569191487770945,0,0,2,0
bb058aa4-d394-498c-b0af-78f037cbc08b,../other/2024-08-27T12:36:59.706965,0,0,13,0,1,26,3,16,38,-97,106,15,105,0,0,227,62621259784531081800807863672043982199486404162626644143618447533212617626866,94964765417423402682287845802987964433160416196754294482705746951778106410479,1,2,0
681d37ea-301c-4bc6-a41e-23b6fc088e20,../other/2024-08-27T12:36:20.460377,0,0,12,0,1,41,0,35,60,100,42,10,68,59,0,59,98163936293943150632371323624962816162486080470087783865997675299552573512580,107601285557577421364822827056751933727474936724349380573661452565871927680091,0,2,0
b0acb65f-46d1-44e3-b8c6-a725bab0760a,../other/2024-08-27T12:25:13.801211,0,0,17,0,1,1,0,0,38,-97,4,0,4,0,0,0,50566425264554512432471304498403035091596676064294362055337403797161588325863,0,1,2,0
73cfcb8e-68b9-419d-a40b-df614da62ee0,../other/2024-08-27T12:26:47.749918,0,0,10,0,0,37,0,9,38,-97,35,3,160,0,0,103,28936201814860448020400179144613955920056736307104966009830022038391800381180,101661440232391047959213232563382848487652462950714763270208629802666445652515,4,2,0
a52ab233-02eb-4d0d-8646-1c25065b92cf,../other/2024-08-27T12:29:17.291609,0,0,16,0,1,63,1,23,52.5,5.75,115,23,38,221,0,0,65993667274929081883451710137146287386761042450589203466855349380416652944936,73085186104402894445283775324885778264194445200481133758650840347575185115081,1,2,0
5f0271e0-edb9-4ea9-a2f7-2ee2f5daa852,../other/2024-08-27T12:26:02.028760,0,0,10,0,1,95,0,2,38,-97,236,4,3,186,6,56,109004948336806465870468392619650925248325445217451819965074696146614700596376,70160103737249792972272384097135386428732321229293851994167089893828722750745,0,2,0
138a8ba3-7ab6-4596-a98e-6d7a686f902c,../other/2024-08-27T12:36:08.483893,0,0,10,0,1,27,0,42,38,-97,103,23,5,180,4,36,25611555569341641042976449108537110039398029718388379196340650319431666600877,51237615935738158459087614747285690131476364670796548472180155934989393899514,0,2,0
881584ff-6e69-4266-a583-f6b894f1e858,../other/2024-08-27T12:25:38.840092,0,0,10,0,1,21,0,1,38,-97,73,2,10,111,41,0,10970683615905328422701998896240886331693752021785165397045040923391369278712,11978400124055714605832367881519738559494371965838665246225088355718558565998,0,2,0
29a88bd1-d235-4652-81f1-e99c1b2544b1,../other/2024-08-27T12:36:20.767962,0,0,9,0,0,64,0,1,-1000,-1000,116,10,57,0,0,240,81666515785846851138235540814136638946912846470055630713434681583926398250543,10665056546914964425643212298453044655057146559185232984017850057978282754639,0,2,0
3d587d84-8ba3-4aae-b598-1243100784ce,../other/2024-08-27T12:26:32.091434,0,0,13,0,1,75,0,0,38,-97,89,20,126,86,27,110,60936189195408332426749084306034032445089505135184354138713611855585766398893,6005163882736249997988112879682670603443785207148410102879465998462533627305,1,2,0
